1    942833  0.6162809927079057  1647983  0.6518751883851134
8733  companionship  1  9.804716199221375e-07  0  1.9777964657568277e-07
8734  company  168  0.00011013964530458678  371  0.00014695027740573228
8735  compaq  12  8.170596832684479e-06  8  3.362253991786607e-06
8736  compaqml  0  3.268238733073792e-07  2  9.888982328784137e-07
8737  compar  0  3.268238733073792e-07  1  5.933389397270483e-07
8738  comparative  0  3.268238733073792e-07  2  9.888982328784137e-07
8739  comparatively  1  9.804716199221375e-07  0  1.9777964657568277e-07
8740  compare  3  2.287767113151654e-06  53  2.1162422183598053e-05
8741  compared  11  7.5169490860697205e-06  9  3.7578132849379723e-06
8742  compares  1  9.804716199221375e-07  2  9.888982328784137e-07
8743  comparing  3  2.287767113151654e-06  1  5.933389397270483e-07
8744  comparison  5  3.595062606381171e-06  22  8.900084095905723e-06
8745  comparisons  0  3.268238733073792e-07  3  1.3844575260297793e-06
8746  compatable  0  3.268238733073792e-07  1  5.933389397270483e-07
8747  compatibility  10  6.8633013394549625e-06  0  1.9777964657568277e-07
8748  compatible  9  6.209653592840204e-06  14  5.7356097506948e-06
8749  compdatasurvey  0  3.268238733073792e-07  1  5.933389397270483e-07
8750  compelled  1  9.804716199221375e-07  0  1.9777964657568277e-07
8751  compelling  7  4.9023580996106875e-06  6  2.571135405483876e-06
8752  compendium  0  3.268238733073792e-07  2  9.888982328784137e-07
8753  compensa  0  3.268238733073792e-07  1  5.933389397270483e-07
8754  compensate  4  2.9414148597664125e-06  0  1.9777964657568277e-07
8755  compensated  0  3.268238733073792e-07  2  9.888982328784137e-07
8756  compensation  0  3.268238733073792e-07  9  3.7578132849379723e-06
8757  compete  0  3.268238733073792e-07  28  1.1273439854813917e-05
8758  competed  1  9.804716199221375e-07  0  1.9777964657568277e-07
8759  competent  3  2.287767113151654e-06  0  1.9777964657568277e-07
8760  competing  9  6.209653592840204e-06  7  2.966694698635241e-06
8761  competition  15  1.0131540072528754e-05  21  8.504524802754358e-06
8762  competitiva  0  3.268238733073792e-07  1  5.933389397270483e-07
8763  competitivas  0  3.268238733073792e-07  1  5.933389397270483e-07
8764  competitive  3  2.287767113151654e-06  26  1.0482321268511186e-05
8765  competitividad  0  3.268238733073792e-07  1  5.933389397270483e-07
8766  competitor  4  2.9414148597664125e-06  1  5.933389397270483e-07
8767  competitors  7  4.9023580996106875e-06  5  2.17557611233251e-06
8768  compfile  1  9.804716199221375e-07  0  1.9777964657568277e-07
8769  compilation  11  7.5169490860697205e-06  0  1.9777964657568277e-07
8770  compile  20  1.3399778805602546e-05  1  5.933389397270483e-07
8771  compiled  17  1.1438835565758271e-05  11  4.548931871240704e-06
8772  compiler  34  2.255084725820916e-05  1  5.933389397270483e-07
8773  compilers  7  4.9023580996106875e-06  0  1.9777964657568277e-07
8774  compiles  1  9.804716199221375e-07  0  1.9777964657568277e-07
8775  compiling  9  6.209653592840204e-06  0  1.9777964657568277e-07
8776  complain  4  2.9414148597664125e-06  7  2.966694698635241e-06
8777  complained  1  9.804716199221375e-07  0  1.9777964657568277e-07
8778  complaining  3  2.287767113151654e-06  0  1.9777964657568277e-07
8779  complains  4  2.9414148597664125e-06  0  1.9777964657568277e-07
8780  complaint  1  9.804716199221375e-07  2  9.888982328784137e-07
8781  complaints  9  6.209653592840204e-06  5  2.17557611233251e-06
8782  complease  0  3.268238733073792e-07  1  5.933389397270483e-07
8783  complement  0  3.268238733073792e-07  7  2.966694698635241e-06
8784  complet  0  3.268238733073792e-07  3  1.3844575260297793e-06
8785  completamente  0  3.268238733073792e-07  6  2.571135405483876e-06
8786  complete  25  1.6668017538676336e-05  203  8.049631615630288e-05
8787  completed  4  2.9414148597664125e-06  6  2.571135405483876e-06
8788  completely  49  3.235556345743054e-05  41  1.641571066578167e-05
8789  completen  0  3.268238733073792e-07  1  5.933389397270483e-07
8790  completeness  1  9.804716199221375e-07  3  1.3844575260297793e-06
8791  completes  1  9.804716199221375e-07  1  5.933389397270483e-07
8792  completing  0  3.268238733073792e-07  2  9.888982328784137e-07
8793  completion  2  1.6341193665368958e-06  2  9.888982328784137e-07
8794  completly  4  2.9414148597664125e-06  0  1.9777964657568277e-07
8795  complex  12  8.170596832684479e-06  1  5.933389397270483e-07
8796  complexion  0  3.268238733073792e-07  1  5.933389397270483e-07
8797  complexity  3  2.287767113151654e-06  0  1.9777964657568277e-07
8798  compliance  2  1.6341193665368958e-06  46  1.8393507131538496e-05
8799  compliant  0  3.268238733073792e-07  8  3.362253991786607e-06
8800  complicate  1  9.804716199221375e-07  0  1.9777964657568277e-07
8801  complicated  9  6.209653592840204e-06  6  2.571135405483876e-06
8802  complications  1  9.804716199221375e-07  0  1.9777964657568277e-07
8803  complies  0  3.268238733073792e-07  3  1.3844575260297793e-06
8804  complilers  2  1.6341193665368958e-06  0  1.9777964657568277e-07
8805  compliment  0  3.268238733073792e-07  1  5.933389397270483e-07
8806  complimentary  0  3.268238733073792e-07  15  6.131169043846165e-06
8807  compliments  1  9.804716199221375e-07  3  1.3844575260297793e-06
8808  comply  1  9.804716199221375e-07  7  2.966694698635241e-06
8809  component  3  2.287767113151654e-06  0  1.9777964657568277e-07
8810  components  11  7.5169490860697205e-06  3  1.3844575260297793e-06
8811  compose  5  3.595062606381171e-06  1  5.933389397270483e-07
8812  composed  2  1.6341193665368958e-06  2  9.888982328784137e-07
8813  composes  2  1.6341193665368958e-06  0  1.9777964657568277e-07
8814  composible  1  9.804716199221375e-07  0  1.9777964657568277e-07
8815  composing  1  9.804716199221375e-07  0  1.9777964657568277e-07
8816  composite  4  2.9414148597664125e-06  2  9.888982328784137e-07
8817  composited  0  3.268238733073792e-07  1  5.933389397270483e-07
8818  composition  2  1.6341193665368958e-06  5  2.17557611233251e-06
8819  compound  0  3.268238733073792e-07  2  9.888982328784137e-07
8820  compounded  0  3.268238733073792e-07  5  2.17557611233251e-06
8821  compounding  0  3.268238733073792e-07  4  1.7800168191811448e-06
8822  compounds  1  9.804716199221375e-07  1  5.933389397270483e-07
8823  comprehend  0  3.268238733073792e-07  2  9.888982328784137e-07
8824  comprehension  1  9.804716199221375e-07  0  1.9777964657568277e-07
8825  comprehensive  1  9.804716199221375e-07  17  6.9222876301488965e-06
8826  compress  2  1.6341193665368958e-06  0  1.9777964657568277e-07
8827  compressed  5  3.595062606381171e-06  6  2.571135405483876e-06
8828  compressing  1  9.804716199221375e-07  0  1.9777964657568277e-07
8829  compression  14  9.477892325913996e-06  1  5.933389397270483e-07
8830  comprised  0  3.268238733073792e-07  15  6.131169043846165e-06
8831  comprising  0  3.268238733073792e-07  1  5.933389397270483e-07
8832  compromise  4  2.9414148597664125e-06  0  1.9777964657568277e-07
8833  compromised  1  9.804716199221375e-07  3  1.3844575260297793e-06
8834  compromising  2  1.6341193665368958e-06  0  1.9777964657568277e-07
8835  comps  1  9.804716199221375e-07  0  1.9777964657568277e-07
8836  compsec  1  9.804716199221375e-07  0  1.9777964657568277e-07
8837  compsoc  9  6.209653592840204e-06  0  1.9777964657568277e-07
8838  comptables  0  3.268238733073792e-07  2  9.888982328784137e-07
8839  compte  0  3.268238733073792e-07  1  5.933389397270483e-07
8840  comptel  0  3.268238733073792e-07  1  5.933389397270483e-07
8841  compu  0  3.268238733073792e-07  1  5.933389397270483e-07
8842  compulsive  1  9.804716199221375e-07  0  1.9777964657568277e-07
8843  compusa  3  2.287767113151654e-06  0  1.9777964657568277e-07
8844  compuserve  0  3.268238733073792e-07  9  3.7578132849379723e-06
8845  computable  1  9.804716199221375e-07  0  1.9777964657568277e-07
8846  computation  11  7.5169490860697205e-06  0  1.9777964657568277e-07
8847  computational  3  2.287767113151654e-06  0  1.9777964657568277e-07
8848  computationally  1  9.804716199221375e-07  0  1.9777964657568277e-07
8849  compute  2  1.6341193665368958e-06  0  1.9777964657568277e-07
8850  computed  5  3.595062606381171e-06  0  1.9777964657568277e-07
8851  computer  82  5.392593909571756e-05  194  7.69362825179406e-05
8852  computerized  0  3.268238733073792e-07  3  1.3844575260297793e-06
8853  computerpro  0  3.268238733073792e-07  1  5.933389397270483e-07
8854  computers  39  2.5819085991282953e-05  19  7.713406216451627e-06
8855  computerupdates  0  3.268238733073792e-07  12  4.944491164392069e-06
8856  computing  42  2.778002923112723e-05  4  1.7800168191811448e-06
8857  coms  1  9.804716199221375e-07  0  1.9777964657568277e-07
8858  comsat  0  3.268238733073792e-07  1  5.933389397270483e-07
8859  comscore  1  9.804716199221375e-07  0  1.9777964657568277e-07
8860  comsee  0  3.268238733073792e-07  1  5.933389397270483e-07
8861  comserv  0  3.268238733073792e-07  6  2.571135405483876e-06
8862  comset  0  3.268238733073792e-07  1  5.933389397270483e-07
8863  comsite  0  3.268238733073792e-07  3  1.3844575260297793e-06
8864  comto  0  3.268238733073792e-07  1  5.933389397270483e-07
8865  comwith  0  3.268238733073792e-07  1  5.933389397270483e-07
8866  comwww  0  3.268238733073792e-07  11  4.548931871240704e-06
8867  comyou  0  3.268238733073792e-07  1  5.933389397270483e-07
8868  con  6  4.248710352995929e-06  29  1.1668999147965282e-05
8869  conagra  1  9.804716199221375e-07  0  1.9777964657568277e-07
8870  coname  0  3.268238733073792e-07  1  5.933389397270483e-07
8871  conbykznus  0  3.268238733073792e-07  2  9.888982328784137e-07
8872  conceal  1  9.804716199221375e-07  0  1.9777964657568277e-07
8873  concealed  0  3.268238733073792e-07  9  3.7578132849379723e-06
8874  concealing  0  3.268238733073792e-07  1  5.933389397270483e-07
8875  concede  1  9.804716199221375e-07  0  1.9777964657568277e-07
8876  conceded  1  9.804716199221375e-07  0  1.9777964657568277e-07
8877  concedes  1  9.804716199221375e-07  0  1.9777964657568277e-07
8878  conceivable  0  3.268238733073792e-07  2  9.888982328784137e-07
8879  conceived  0  3.268238733073792e-07  1  5.933389397270483e-07
8880  concen  0  3.268238733073792e-07  1  5.933389397270483e-07
8881  concentraci  0  3.268238733073792e-07  1  5.933389397270483e-07
8882  concentrat  0  3.268238733073792e-07  2  9.888982328784137e-07
8883  concentrate  2  1.6341193665368958e-06  1  5.933389397270483e-07
8884  concentrated  2  1.6341193665368958e-06  5  2.17557611233251e-06
8885  concentrates  0  3.268238733073792e-07  1  5.933389397270483e-07
8886  concentration  2  1.6341193665368958e-06  8  3.362253991786607e-06
8887  concentrations  0  3.268238733073792e-07  5  2.17557611233251e-06
8888  concentric  0  3.268238733073792e-07  24  9.691202682208455e-06
8889  concept  15  1.0131540072528754e-05  10  4.153372578089338e-06
8890  concepto  0  3.268238733073792e-07  1  5.933389397270483e-07
8891  conceptos  0  3.268238733073792e-07  1  5.933389397270483e-07
8892  concepts  5  3.595062606381171e-06  2  9.888982328784137e-07
8893  concern  7  4.9023580996106875e-06  12  4.944491164392069e-06
8894  concerned  13  8.824244579299237e-06  16  6.526728336997531e-06
8895  concerning  10  6.8633013394549625e-06  10  4.153372578089338e-06
8896  concerns  8  5.5560058462254455e-06  14  5.7356097506948e-06
8897  concert  4  2.9414148597664125e-06  1  5.933389397270483e-07
8898  concerts  0  3.268238733073792e-07  2  9.888982328784137e-07
8899  concession  2  1.6341193665368958e-06  0  1.9777964657568277e-07
8900  conclude  1  9.804716199221375e-07  8  3.362253991786607e-06
8901  concluded  1  9.804716199221375e-07  7  2.966694698635241e-06
8902  concluding  0  3.268238733073792e-07  1  5.933389397270483e-07
8903  conclusion  3  2.287767113151654e-06  5  2.17557611233251e-06
8904  conclusions  1  9.804716199221375e-07  0  1.9777964657568277e-07
8905  conclusive  1  9.804716199221375e-07  0  1.9777964657568277e-07
8906  conclusively  0  3.268238733073792e-07  2  9.888982328784137e-07
8907  concordia  0  3.268238733073792e-07  3  1.3844575260297793e-06
8908  concretas  0  3.268238733073792e-07  1  5.933389397270483e-07
8909  concrete  0  3.268238733073792e-07  1  5.933389397270483e-07
8910  concur  1  9.804716199221375e-07  0  1.9777964657568277e-07
8911  concurs  1  9.804716199221375e-07  0  1.9777964657568277e-07
8912  condamn  1  9.804716199221375e-07  0  1.9777964657568277e-07
8913  condemned  1  9.804716199221375e-07  0  1.9777964657568277e-07
8914  condense  0  3.268238733073792e-07  1  5.933389397270483e-07
8915  condensed  0  3.268238733073792e-07  3  1.3844575260297793e-06
8916  condition  7  4.9023580996106875e-06  11  4.548931871240704e-06
8917  conditional  0  3.268238733073792e-07  16  6.526728336997531e-06
8918  conditioned  1  9.804716199221375e-07  1  5.933389397270483e-07
8919  conditioning  1  9.804716199221375e-07  0  1.9777964657568277e-07
8920  conditions  14  9.477892325913996e-06  19  7.713406216451627e-06
8921  condo  0  3.268238733073792e-07  3  1.3844575260297793e-06
8922  condominium  0  3.268238733073792e-07  1  5.933389397270483e-07
8923  condoms  0  3.268238733073792e-07  5  2.17557611233251e-06
8924  condone  0  3.268238733073792e-07  1  5.933389397270483e-07
8925  condoned  1  9.804716199221375e-07  0  1.9777964657568277e-07
8926  conduct  2  1.6341193665368958e-06  7  2.966694698635241e-06
8927  conducted  2  1.6341193665368958e-06  12  4.944491164392069e-06
8928  conducting  1  9.804716199221375e-07  1  5.933389397270483e-07
8929  conductor  8  5.5560058462254455e-06  0  1.9777964657568277e-07
8930  conducts  1  9.804716199221375e-07  0  1.9777964657568277e-07
8931  cone  1  9.804716199221375e-07  0  1.9777964657568277e-07
8932  conectadas  0  3.268238733073792e-07  6  2.571135405483876e-06
8933  conex  0  3.268238733073792e-07  6  2.571135405483876e-06
8934  conf  38  2.5165438244668196e-05  0  1.9777964657568277e-07
8935  confab  1  9.804716199221375e-07  0  1.9777964657568277e-07
8936  confectionery  1  9.804716199221375e-07  0  1.9777964657568277e-07
8937  confederate  1  9.804716199221375e-07  0  1.9777964657568277e-07
8938  confederates  2  1.6341193665368958e-06  0  1.9777964657568277e-07
8939  confere  0  3.268238733073792e-07  1  5.933389397270483e-07
8940  conferen  0  3.268238733073792e-07  4  1.7800168191811448e-06
8941  conferenc  0  3.268238733073792e-07  1  5.933389397270483e-07
8942  conference  19  1.2746131058987787e-05  25  1.008676197535982e-05
8943  conferencebike  1  9.804716199221375e-07  0  1.9777964657568277e-07
8944  conferences  3  2.287767113151654e-06  0  1.9777964657568277e-07
8945  conferencing  3  2.287767113151654e-06  0  1.9777964657568277e-07
8946  conferred  1  9.804716199221375e-07  0  1.9777964657568277e-07
8947  confessed  3  2.287767113151654e-06  0  1.9777964657568277e-07
8948  confession  1  9.804716199221375e-07  0  1.9777964657568277e-07
8949  confidant  0  3.268238733073792e-07  5  2.17557611233251e-06
8950  confided  0  3.268238733073792e-07  3  1.3844575260297793e-06
8951  confidencail  0  3.268238733073792e-07  1  5.933389397270483e-07
8952  confidence  14  9.477892325913996e-06  31  1.2460117734268013e-05
8953  confidencial  0  3.268238733073792e-07  4  1.7800168191811448e-06
8954  confident  2  1.6341193665368958e-06  11  4.548931871240704e-06
8955  confidential  13  8.824244579299237e-06  83  3.302920097813902e-05
8956  confidentiality  2  1.6341193665368958e-06  28  1.1273439854813917e-05
8957  confiendnce  1  9.804716199221375e-07  0  1.9777964657568277e-07
8958  config  44  2.9087324724356746e-05  4  1.7800168191811448e-06
8959  confige  0  3.268238733073792e-07  2  9.888982328784137e-07
8960  configration  1  9.804716199221375e-07  0  1.9777964657568277e-07
8961  configs  6  4.248710352995929e-06  0  1.9777964657568277e-07
8962  configur  0  3.268238733073792e-07  3  1.3844575260297793e-06
8963  configurable  3  2.287767113151654e-06  0  1.9777964657568277e-07
8964  configurables  1  9.804716199221375e-07  0  1.9777964657568277e-07
8965  configuration  15  1.0131540072528754e-05  3  1.3844575260297793e-06
8966  configurations  4  2.9414148597664125e-06  0  1.9777964657568277e-07
8967  configurator  4  2.9414148597664125e-06  0  1.9777964657568277e-07
8968  configure  10  6.8633013394549625e-06  5  2.17557611233251e-06
8969  configured  12  8.170596832684479e-06  0  1.9777964657568277e-07
8970  configuring  3  2.287767113151654e-06  0  1.9777964657568277e-07
8971  confine  1  9.804716199221375e-07  0  1.9777964657568277e-07
8972  confined  1  9.804716199221375e-07  0  1.9777964657568277e-07
8973  confinement  1  9.804716199221375e-07  0  1.9777964657568277e-07
8974  confirm  29  1.928260852513537e-05  17  6.9222876301488965e-06
8975  confirmation  11  7.5169490860697205e-06  25  1.008676197535982e-05
8976  confirmed  9  6.209653592840204e-06  10  4.153372578089338e-06
8977  confirming  3  2.287767113151654e-06  3  1.3844575260297793e-06
8978  confirms  4  2.9414148597664125e-06  1  5.933389397270483e-07
8979  confiscated  1  9.804716199221375e-07  0  1.9777964657568277e-07
8980  conflict  3  2.287767113151654e-06  0  1.9777964657568277e-07
8981  conflicting  1  9.804716199221375e-07  0  1.9777964657568277e-07
8982  conflictos  0  3.268238733073792e-07  1  5.933389397270483e-07
8983  conflicts  0  3.268238733073792e-07  6  2.571135405483876e-06
8984  conform  0  3.268238733073792e-07  2  9.888982328784137e-07
8985  conforms  0  3.268238733073792e-07  1  5.933389397270483e-07
8986  confortable  1  9.804716199221375e-07  0  1.9777964657568277e-07
8987  confounded  1  9.804716199221375e-07  0  1.9777964657568277e-07
8988  confront  1  9.804716199221375e-07  4  1.7800168191811448e-06
8989  confrontational  0  3.268238733073792e-07  4  1.7800168191811448e-06
8990  confronted  1  9.804716199221375e-07  1  5.933389397270483e-07
8991  confronts  0  3.268238733073792e-07  1  5.933389397270483e-07
8992  confs  5  3.595062606381171e-06  0  1.9777964657568277e-07
8993  confuse  4  2.9414148597664125e-06  2  9.888982328784137e-07
8994  confused  27  1.7975313031905853e-05  4  1.7800168191811448e-06
8995  confuses  1  9.804716199221375e-07  2  9.888982328784137e-07
8996  confusing  4  2.9414148597664125e-06  14  5.7356097506948e-06
8997  confusion  3  2.287767113151654e-06  0  1.9777964657568277e-07
8998  cong  0  3.268238733073792e-07  1  5.933389397270483e-07
8999  congeal  1  9.804716199221375e-07  0  1.9777964657568277e-07
9000  congelation  1  9.804716199221375e-07  0  1.9777964657568277e-07
9001  congestion  0  3.268238733073792e-07  3  1.3844575260297793e-06
9002  conglomerate  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9003  conglomerated  0  3.268238733073792e-07  5  2.17557611233251e-06
9004  conglomerates  0  3.268238733073792e-07  1  5.933389397270483e-07
9005  conglutinated  0  3.268238733073792e-07  1  5.933389397270483e-07
9006  congo  0  3.268238733073792e-07  7  2.966694698635241e-06
9007  congrats  0  3.268238733073792e-07  2  9.888982328784137e-07
9008  congratulations  3  2.287767113151654e-06  23  9.29564338905709e-06
9009  congress  32  2.1243551764979646e-05  19  7.713406216451627e-06
9010  congressional  3  2.287767113151654e-06  3  1.3844575260297793e-06
9011  conince  1  9.804716199221375e-07  0  1.9777964657568277e-07
9012  conjunction  1  9.804716199221375e-07  7  2.966694698635241e-06
9013  conknet  0  3.268238733073792e-07  1  5.933389397270483e-07
9014  conmike  0  3.268238733073792e-07  1  5.933389397270483e-07
9015  conmutador  0  3.268238733073792e-07  1  5.933389397270483e-07
9016  conn  1  9.804716199221375e-07  0  1.9777964657568277e-07
9017  connaill  0  3.268238733073792e-07  1  5.933389397270483e-07
9018  conneciton  1  9.804716199221375e-07  0  1.9777964657568277e-07
9019  connect  51  3.366285895066005e-05  12  4.944491164392069e-06
9020  connected  12  8.170596832684479e-06  14  5.7356097506948e-06
9021  connecti  0  3.268238733073792e-07  1  5.933389397270483e-07
9022  connecticut  0  3.268238733073792e-07  7  2.966694698635241e-06
9023  connecting  3  2.287767113151654e-06  0  1.9777964657568277e-07
9024  connection  28  1.862896077852061e-05  26  1.0482321268511186e-05
9025  connections  14  9.477892325913996e-06  19  7.713406216451627e-06
9026  connective  0  3.268238733073792e-07  2  9.888982328784137e-07
9027  connectivity  1  9.804716199221375e-07  2  9.888982328784137e-07
9028  connector  3  2.287767113151654e-06  0  1.9777964657568277e-07
9029  connectors  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9030  connects  4  2.9414148597664125e-06  9  3.7578132849379723e-06
9031  connell  1  9.804716199221375e-07  1  5.933389397270483e-07
9032  connexion  0  3.268238733073792e-07  3  1.3844575260297793e-06
9033  connexus  0  3.268238733073792e-07  1  5.933389397270483e-07
9034  connie  0  3.268238733073792e-07  4  1.7800168191811448e-06
9035  connor  0  3.268238733073792e-07  6  2.571135405483876e-06
9036  conocen  0  3.268238733073792e-07  1  5.933389397270483e-07
9037  conocimiento  0  3.268238733073792e-07  1  5.933389397270483e-07
9038  conoco  0  3.268238733073792e-07  1  5.933389397270483e-07
9039  conor  123  8.072549670692265e-05  1  5.933389397270483e-07
9040  conquer  0  3.268238733073792e-07  1  5.933389397270483e-07
9041  conroypc  0  3.268238733073792e-07  1  5.933389397270483e-07
9042  conry  15  1.0131540072528754e-05  0  1.9777964657568277e-07
9043  conscience  1  9.804716199221375e-07  0  1.9777964657568277e-07
9044  conscious  0  3.268238733073792e-07  5  2.17557611233251e-06
9045  consciously  1  9.804716199221375e-07  2  9.888982328784137e-07
9046  consciousness  1  9.804716199221375e-07  1  5.933389397270483e-07
9047  conscise  1  9.804716199221375e-07  0  1.9777964657568277e-07
9048  consecutive  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9049  conseiller  0  3.268238733073792e-07  3  1.3844575260297793e-06
9050  conseils  0  3.268238733073792e-07  3  1.3844575260297793e-06
9051  consensus  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9052  consent  5  3.595062606381171e-06  3  1.3844575260297793e-06
9053  consented  1  9.804716199221375e-07  0  1.9777964657568277e-07
9054  consequence  4  2.9414148597664125e-06  0  1.9777964657568277e-07
9055  consequences  3  2.287767113151654e-06  1  5.933389397270483e-07
9056  consequently  3  2.287767113151654e-06  0  1.9777964657568277e-07
9057  conservation  4  2.9414148597664125e-06  0  1.9777964657568277e-07
9058  conservativ  0  3.268238733073792e-07  1  5.933389397270483e-07
9059  conservative  4  2.9414148597664125e-06  7  2.966694698635241e-06
9060  conservativebookservice  0  3.268238733073792e-07  1  5.933389397270483e-07
9061  conservatively  0  3.268238733073792e-07  1  5.933389397270483e-07
9062  consess  1  9.804716199221375e-07  0  1.9777964657568277e-07
9063  consid  1  9.804716199221375e-07  1  5.933389397270483e-07
9064  consider  25  1.6668017538676336e-05  26  1.0482321268511186e-05
9065  considerable  10  6.8633013394549625e-06  4  1.7800168191811448e-06
9066  considerably  2  1.6341193665368958e-06  2  9.888982328784137e-07
9067  considerar  0  3.268238733073792e-07  1  5.933389397270483e-07
9068  consideration  6  4.248710352995929e-06  3  1.3844575260297793e-06
9069  considerations  3  2.287767113151654e-06  0  1.9777964657568277e-07
9070  considered  54  3.562380219050433e-05  47  1.878906642468986e-05
9071  considering  16  1.0785187819143512e-05  4  1.7800168191811448e-06
9072  considers  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9073  consideyellow  0  3.268238733073792e-07  1  5.933389397270483e-07
9074  consignments  0  3.268238733073792e-07  1  5.933389397270483e-07
9075  consindered  1  9.804716199221375e-07  0  1.9777964657568277e-07
9076  consist  0  3.268238733073792e-07  1  5.933389397270483e-07
9077  consistency  0  3.268238733073792e-07  1  5.933389397270483e-07
9078  consistent  6  4.248710352995929e-06  6  2.571135405483876e-06
9079  consistently  5  3.595062606381171e-06  7  2.966694698635241e-06
9080  consisting  4  2.9414148597664125e-06  2  9.888982328784137e-07
9081  consists  0  3.268238733073792e-07  4  1.7800168191811448e-06
9082  consol  0  3.268238733073792e-07  1  5.933389397270483e-07
9083  consolation  1  9.804716199221375e-07  0  1.9777964657568277e-07
9084  console  16  1.0785187819143512e-05  0  1.9777964657568277e-07
9085  consoles  5  3.595062606381171e-06  1  5.933389397270483e-07
9086  consolidate  0  3.268238733073792e-07  16  6.526728336997531e-06
9087  consolidatio  0  3.268238733073792e-07  1  5.933389397270483e-07
9088  consolidation  2  1.6341193665368958e-06  38  1.5229032786327572e-05
9089  consort  0  3.268238733073792e-07  2  9.888982328784137e-07
9090  consortium  2  1.6341193665368958e-06  2  9.888982328784137e-07
9091  conspiracy  1  9.804716199221375e-07  0  1.9777964657568277e-07
9092  conspiring  1  9.804716199221375e-07  0  1.9777964657568277e-07
9093  const  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9094  constance  0  3.268238733073792e-07  1  5.933389397270483e-07
9095  constant  11  7.5169490860697205e-06  36  1.4437914200024841e-05
9096  constantcontact  0  3.268238733073792e-07  22  8.900084095905723e-06
9097  constantly  13  8.824244579299237e-06  2  9.888982328784137e-07
9098  constellation  1  9.804716199221375e-07  0  1.9777964657568277e-07
9099  constitu  0  3.268238733073792e-07  1  5.933389397270483e-07
9100  constituent  1  9.804716199221375e-07  0  1.9777964657568277e-07
9101  constitute  4  2.9414148597664125e-06  0  1.9777964657568277e-07
9102  constituted  0  3.268238733073792e-07  1  5.933389397270483e-07
9103  constitutes  1  9.804716199221375e-07  2  9.888982328784137e-07
9104  constitution  7  4.9023580996106875e-06  1  5.933389397270483e-07
9105  constitutional  2  1.6341193665368958e-06  6  2.571135405483876e-06
9106  constrained  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9107  constraint  1  9.804716199221375e-07  0  1.9777964657568277e-07
9108  constraints  1  9.804716199221375e-07  0  1.9777964657568277e-07
9109  constrictions  0  3.268238733073792e-07  4  1.7800168191811448e-06
9110  construccion  0  3.268238733073792e-07  12  4.944491164392069e-06
9111  construct  6  4.248710352995929e-06  1  5.933389397270483e-07
9112  constructed  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9113  constructeurs  0  3.268238733073792e-07  3  1.3844575260297793e-06
9114  constructing  1  9.804716199221375e-07  1  5.933389397270483e-07
9115  construction  3  2.287767113151654e-06  15  6.131169043846165e-06
9116  constructive  1  9.804716199221375e-07  3  1.3844575260297793e-06
9117  consu  0  3.268238733073792e-07  1  5.933389397270483e-07
9118  consult  1  9.804716199221375e-07  4  1.7800168191811448e-06
9119  consultant  1  9.804716199221375e-07  10  4.153372578089338e-06
9120  consultants  0  3.268238733073792e-07  11  4.548931871240704e-06
9121  consultation  0  3.268238733073792e-07  39  1.562459207947894e-05
9122  consultations  0  3.268238733073792e-07  6  2.571135405483876e-06
9123  consulted  2  1.6341193665368958e-06  0  1.9777964657568277e-07
9124  consulting  2  1.6341193665368958e-06  15  6.131169043846165e-06
9125  consultor  0  3.268238733073792e-07  1  5.933389397270483e-07
9126  consultores  0  3.268238733073792e-07  1  5.933389397270483e-07
9127  consumable  0  3.268238733073792e-07  3  1.3844575260297793e-06
9128  consume  3  2.287767113151654e-06  0  1.9777964657568277e-07
9129  consumed  2  1.6341193665368958e-06  2  9.888982328784137e-07
9130  consumer  10  6.8633013394549625e-06  25  1.008676197535982e-05
9131  consumerpackage  0  3.268238733073792e-07  36  1.4437914200024841e-05
9132  consumers  4  2.9414148597664125e-06  26  1.0482321268511186e-05
9133  consumertoday  0  3.268238733073792e-07  16  6.526728336997531e-06
9134  consumerwarehouse  0  3.268238733073792e-07  1  5.933389397270483e-07
9135  consuming  0  3.268238733073792e-07  4  1.7800168191811448e-06
9136  consumption  2  1.6341193665368958e-06  2  9.888982328784137e-07
9137  contables  0  3.268238733073792e-07  1  5.933389397270483e-07
9138  contac  0  3.268238733073792e-07  4  1.7800168191811448e-06
9139  contact  35  2.320449500482392e-05  278  0.0001101632631426553
9140  contacted  9  6.209653592840204e-06  22  8.900084095905723e-06
9141  contacting  1  9.804716199221375e-07  11  4.548931871240704e-06
9142  contactjuggling  5  3.595062606381171e-06  0  1.9777964657568277e-07
9143  contactname  0  3.268238733073792e-07  29  1.1668999147965282e-05
9144  contactnet  1  9.804716199221375e-07  0  1.9777964657568277e-07
9145  contacts  0  3.268238733073792e-07  25  1.008676197535982e-05
9146  contactus  0  3.268238733073792e-07  1  5.933389397270483e-07
9147  contain  12  8.170596832684479e-06  7  2.966694698635241e-06
